human_gene_id	mouse_gene_id	homology_type	homology_species	is_high_confidence	saluki_human_pc1	saluki_mouse_prior
ENSG00000164951	ENSMUSG00000049225	ortholog_one2one	homo_sapiens	1	-8.01566516142099	-6.2536103035683
ENSG00000164953	ENSMUSG00000049488	ortholog_one2one	homo_sapiens	1	0.60409273193697	0.596740164466763
ENSG00000164961	ENSMUSG00000022350	ortholog_one2one	homo_sapiens	1	3.31816250843872	5.66441255283641
ENSG00000164967	ENSMUSG00000036114	ortholog_one2one	homo_sapiens	1	-3.53190577366127	-5.90619362992716
ENSG00000164970	ENSMUSG00000028439	ortholog_one2one	homo_sapiens	1	-2.86165335385083	-0.134549067185077
ENSG00000164975	ENSMUSG00000028483	ortholog_one2one	homo_sapiens	1	0.565153556873823	-2.64105915120237
ENSG00000164978	ENSMUSG00000028443	ortholog_one2one	homo_sapiens	1	2.60100579497506	3.4189650142157
ENSG00000164983	ENSMUSG00000062373	ortholog_one2one	homo_sapiens	1	2.43985165318693	-0.907666664540288
ENSG00000164985	ENSMUSG00000028484	ortholog_one2one	homo_sapiens	1	4.13790135281914	3.63410988201325
ENSG00000165006	ENSMUSG00000028437	ortholog_one2one	homo_sapiens	1	-4.08541873082185	-5.16516640783175
ENSG00000165025	ENSMUSG00000021457	ortholog_one2one	homo_sapiens	1	2.43215642065318	-1.21347245254844
ENSG00000165030	ENSMUSG00000056749	ortholog_one2one	homo_sapiens	1	-12.3406424429036	-9.13571387054783
ENSG00000165046	ENSMUSG00000037363	ortholog_one2one	homo_sapiens	1	-3.89969974265934	0.648039368066414
ENSG00000165060	ENSMUSG00000059363	ortholog_one2one	homo_sapiens	1	1.95943659255773	1.7697866110424
ENSG00000165066	ENSMUSG00000063672	ortholog_one2one	homo_sapiens	1	1.93408783527194	2.7783833770624
ENSG00000165097	ENSMUSG00000038080	ortholog_one2one	homo_sapiens	1	6.00862784559222	1.68838581472781
ENSG00000165102	ENSMUSG00000037260	ortholog_one2one	homo_sapiens	1	3.57513580956258	5.65666597363711
ENSG00000165113	ENSMUSG00000021552	ortholog_one2one	homo_sapiens	1	-1.30312023857531	2.62532946873029
ENSG00000165115	ENSMUSG00000060176	ortholog_one2one	homo_sapiens	1	-3.7406725221085	-0.308657420324583
ENSG00000165118	ENSMUSG00000021550	ortholog_one2one	homo_sapiens	1	-2.71290500415512	-0.473156082500303
ENSG00000165119	ENSMUSG00000021546	ortholog_one2one	homo_sapiens	1	6.00225695602649	3.80706449678764
ENSG00000165124	ENSMUSG00000028369	ortholog_one2one	homo_sapiens	1	-1.00199007824133	3.81623257907414
ENSG00000165138	ENSMUSG00000066191	ortholog_one2one	homo_sapiens	1	2.1213469903912	-2.59364252178865
ENSG00000165156	ENSMUSG00000022361	ortholog_one2one	homo_sapiens	1	-1.71617925484875	-1.25145391245565
ENSG00000165168	ENSMUSG00000015340	ortholog_one2one	homo_sapiens	1	-0.319624564007832	3.29856737740464
ENSG00000165169	ENSMUSG00000031176	ortholog_one2one	homo_sapiens	1	6.74274816900718	8.34019125601786
ENSG00000165175	ENSMUSG00000008035	ortholog_one2one	homo_sapiens	1	-7.70739001393778	-6.26676518971079
ENSG00000165185	ENSMUSG00000045071	ortholog_one2one	homo_sapiens	1	-4.56767588430926	-3.02082877730689
ENSG00000165194	ENSMUSG00000051323	ortholog_one2one	homo_sapiens	1	0.538859227407736	-1.58655899798208
ENSG00000165195	ENSMUSG00000031381	ortholog_one2one	homo_sapiens	1	-2.92178947344433	-3.7996366354926
ENSG00000165209	ENSMUSG00000026915	ortholog_one2one	homo_sapiens	1	4.40896508648626	3.58688026832777
ENSG00000165215	ENSMUSG00000070473	ortholog_one2one	homo_sapiens	1	-1.83996361101155	-0.674067690702992
ENSG00000165219	ENSMUSG00000026867	ortholog_one2one	homo_sapiens	1	-1.95641855633067	-0.716135461797123
ENSG00000165233	ENSMUSG00000037960	ortholog_one2one	homo_sapiens	1	3.64149301383702	3.40615105287595
ENSG00000165238	ENSMUSG00000037989	ortholog_one2one	homo_sapiens	1	2.01967358302118	0.83315663336336
ENSG00000165240	ENSMUSG00000033792	ortholog_one2one	homo_sapiens	1	0.477777598593169	-0.84702513794375
ENSG00000165244	ENSMUSG00000044934	ortholog_one2one	homo_sapiens	1	-9.99867277268666	-6.85667437924313
ENSG00000165259	ENSMUSG00000034551	ortholog_one2one	homo_sapiens	1	-5.42522114269265	-3.12081257562558
ENSG00000165264	ENSMUSG00000071014	ortholog_one2one	homo_sapiens	1	11.7008189679837	6.96277340122556
ENSG00000165271	ENSMUSG00000028430	ortholog_one2one	homo_sapiens	1	0.737700296094306	1.96508516619508
ENSG00000165272	ENSMUSG00000028435	ortholog_one2one	homo_sapiens	1	4.8565244120626	0.807624892347809
ENSG00000165275	ENSMUSG00000035601	ortholog_one2one	homo_sapiens	1	-0.0475798607123866	-0.854472102153225
ENSG00000165280	ENSMUSG00000028452	ortholog_one2one	homo_sapiens	1	3.80339158635118	2.80581198979885
ENSG00000165282	ENSMUSG00000028454	ortholog_one2one	homo_sapiens	1	3.75706724856202	0.836115925589423
ENSG00000165283	ENSMUSG00000028455	ortholog_one2one	homo_sapiens	1	7.56772722157231	3.98372788371362
ENSG00000165288	ENSMUSG00000063663	ortholog_one2one	homo_sapiens	1	1.00149421297744	-3.52238616926473
ENSG00000165300	ENSMUSG00000033214	ortholog_one2one	homo_sapiens	1	-7.02527666736552	-2.96877910969028
ENSG00000165304	ENSMUSG00000035683	ortholog_one2one	homo_sapiens	1	0.473373240366288	0.367106599977833
ENSG00000165312	ENSMUSG00000043415	ortholog_one2one	homo_sapiens	1	-11.4441278619292	-8.60698562087711
ENSG00000165322	ENSMUSG00000041225	ortholog_one2one	homo_sapiens	1	-4.97495940645789	-4.050377521853
ENSG00000165323	ENSMUSG00000074505	ortholog_one2one	homo_sapiens	1	-1.11430064119851	4.05214743418501
ENSG00000165338	ENSMUSG00000041180	ortholog_one2one	homo_sapiens	1	-0.821621795245953	-0.262906879221726
ENSG00000165355	ENSMUSG00000035329	ortholog_one2one	homo_sapiens	1	-6.35427359973362	-4.66040900304375
ENSG00000165359	ENSMUSG00000035967	ortholog_one2one	homo_sapiens	1	-2.20037580826311	-2.02818115913069
ENSG00000165389	ENSMUSG00000044408	ortholog_one2one	homo_sapiens	1	1.74200943779465	4.76735491270339
ENSG00000165392	ENSMUSG00000031583	ortholog_one2one	homo_sapiens	1	-0.821719384494578	1.17407614333538
ENSG00000165406	ENSMUSG00000025702	ortholog_one2one	homo_sapiens	1	-2.46162507039166	0.419899247323089
ENSG00000165410	ENSMUSG00000062929	ortholog_one2one	homo_sapiens	1	-0.619329830425384	-0.918914563259087
ENSG00000165416	ENSMUSG00000022024	ortholog_one2one	homo_sapiens	1	3.18108990668408	2.85416659774194
ENSG00000165417	ENSMUSG00000020962	ortholog_one2one	homo_sapiens	1	-4.5579039720623	-3.14966513887766
ENSG00000165424	ENSMUSG00000055538	ortholog_one2one	homo_sapiens	1	-2.08933526653654	-1.90128568287308
ENSG00000165434	ENSMUSG00000030729	ortholog_one2one	homo_sapiens	1	-1.02855201647447	-0.351343830648839
ENSG00000165449	ENSMUSG00000037762	ortholog_one2one	homo_sapiens	1	-1.47672867908658	-3.63078384847537
ENSG00000165458	ENSMUSG00000032737	ortholog_one2one	homo_sapiens	1	4.51114179523268	0.46857781654887
ENSG00000165474	ENSMUSG00000046352	ortholog_one2one	homo_sapiens	1	0.565886610059421	1.70579693684751
ENSG00000165475	ENSMUSG00000021947	ortholog_one2one	homo_sapiens	1	6.58731572752655	8.30953985117175
ENSG00000165476	ENSMUSG00000019873	ortholog_one2one	homo_sapiens	1	2.67202005845905	3.34981269746857
ENSG00000165480	ENSMUSG00000021965	ortholog_one2one	homo_sapiens	1	-1.34546452830491	-5.27283805093706
ENSG00000165487	ENSMUSG00000021973	ortholog_one2one	homo_sapiens	1	5.04490905929211	2.86293666366455
ENSG00000165490	ENSMUSG00000030641	ortholog_one2one	homo_sapiens	0	-5.09071839286887	-6.23599690148072
ENSG00000165494	ENSMUSG00000041328	ortholog_one2one	homo_sapiens	1	-7.53150717267391	-8.23010562458815
ENSG00000165495	ENSMUSG00000035934	ortholog_one2one	homo_sapiens	1	-4.2992401410983	0.103491928252081
ENSG00000165501	ENSMUSG00000034883	ortholog_one2one	homo_sapiens	1	-2.09943064861847	-2.56506416470157
ENSG00000165506	ENSMUSG00000020973	ortholog_one2one	homo_sapiens	1	-8.25452250908572	-5.97878289971007
ENSG00000165512	ENSMUSG00000059878	ortholog_one2one	homo_sapiens	1	-4.98084828511375	-2.38906407285341
ENSG00000165516	ENSMUSG00000020978	ortholog_one2one	homo_sapiens	1	-0.835681861766417	-0.129038794913994
ENSG00000165521	ENSMUSG00000051166	ortholog_one2one	homo_sapiens	1	-1.45780767740862	0.567858437009316
ENSG00000165525	ENSMUSG00000020982	ortholog_one2one	homo_sapiens	1	0.285378833020189	-0.141393710738599
ENSG00000165526	ENSMUSG00000032044	ortholog_one2one	homo_sapiens	1	-1.07281375736167	-4.34663696817799
ENSG00000165527	ENSMUSG00000044147	ortholog_one2one	homo_sapiens	1	-7.75898726905126	-4.81788191724901
ENSG00000165533	ENSMUSG00000021013	ortholog_one2one	homo_sapiens	1	1.82796258518967	3.3545373086734
ENSG00000165548	ENSMUSG00000034145	ortholog_one2one	homo_sapiens	1	0.625889647011595	3.80773878818472
ENSG00000165553	ENSMUSG00000021032	ortholog_one2one	homo_sapiens	1	12.6781432294551	-4.98981208742245
ENSG00000165556	ENSMUSG00000029646	ortholog_one2one	homo_sapiens	1	-12.1890679824295	-2.17680196398739
ENSG00000165609	ENSMUSG00000025817	ortholog_one2one	homo_sapiens	1	7.89267446540541	3.18587448840618
ENSG00000165617	ENSMUSG00000044548	ortholog_one2one	homo_sapiens	1	-9.34579866485107	-7.12220450039345
ENSG00000165629	ENSMUSG00000025781	ortholog_one2one	homo_sapiens	1	8.01048950023579	5.63603686490305
ENSG00000165630	ENSMUSG00000039449	ortholog_one2one	homo_sapiens	1	-1.08579338821315	-2.26409841219776
ENSG00000165632	ENSMUSG00000025782	ortholog_one2one	homo_sapiens	1	-5.56038271727694	-4.49672841010393
ENSG00000165637	ENSMUSG00000021771	ortholog_one2one	homo_sapiens	1	4.96498972857809	1.72997600472432
ENSG00000165644	ENSMUSG00000021773	ortholog_one2one	homo_sapiens	1	5.24137762074938	3.37722445812327
ENSG00000165650	ENSMUSG00000074746	ortholog_one2one	homo_sapiens	1	-2.86739196049971	-2.77535782182549
ENSG00000165655	ENSMUSG00000039081	ortholog_one2one	homo_sapiens	1	-10.7961134222259	-8.60361640855423
ENSG00000165660	ENSMUSG00000030965	ortholog_one2one	homo_sapiens	1	-8.47353274543165	-5.72277764735336
ENSG00000165661	ENSMUSG00000036327	ortholog_one2one	homo_sapiens	1	0.730502532628182	-1.92545995071346
ENSG00000165669	ENSMUSG00000057858	ortholog_one2one	homo_sapiens	1	3.85209516945514	-0.869325200339021
ENSG00000165671	ENSMUSG00000021488	ortholog_one2one	homo_sapiens	1	-3.7584640299256	-3.15580343667747
ENSG00000165672	ENSMUSG00000024997	ortholog_one2one	homo_sapiens	1	6.48432604407753	3.55197784662325
ENSG00000165675	ENSMUSG00000031109	ortholog_one2one	homo_sapiens	1	0.536883277930727	1.81056591847892
ENSG00000165678	ENSMUSG00000041028	ortholog_one2one	homo_sapiens	1	9.69648777589292	5.45637397199954
ENSG00000165684	ENSMUSG00000036281	ortholog_one2one	homo_sapiens	1	-1.97609331245361	-2.70413344151808
ENSG00000165688	ENSMUSG00000026926	ortholog_one2one	homo_sapiens	1	2.66820339569464	2.17420407425237
ENSG00000165689	ENSMUSG00000026927	ortholog_one2one	homo_sapiens	1	2.4328020166622	1.05552969783287
ENSG00000165699	ENSMUSG00000026812	ortholog_one2one	homo_sapiens	1	-1.29881524887543	-2.42550985297025
ENSG00000165702	ENSMUSG00000026815	ortholog_one2one	homo_sapiens	1	-7.899293870873	-3.07077762399803
ENSG00000165704	ENSMUSG00000025630	ortholog_one2one	homo_sapiens	1	9.4236137830197	5.71473643259947
ENSG00000165714	ENSMUSG00000042992	ortholog_one2one	homo_sapiens	1	-2.23733992233626	-1.4235005713034
ENSG00000165724	ENSMUSG00000026974	ortholog_one2one	homo_sapiens	1	-3.90035829037378	-5.9147901750516
ENSG00000165730	ENSMUSG00000036923	ortholog_one2one	homo_sapiens	1	-4.519840311849	-2.26404193742147
ENSG00000165732	ENSMUSG00000020075	ortholog_one2one	homo_sapiens	1	0.501661885546484	-1.39220382760193
ENSG00000165733	ENSMUSG00000030138	ortholog_one2one	homo_sapiens	1	0.298400343289308	0.396785741779587
ENSG00000165752	ENSMUSG00000015981	ortholog_one2one	homo_sapiens	1	2.40248009585754	4.12083912993261
ENSG00000165782	ENSMUSG00000035953	ortholog_one2one	homo_sapiens	1	-4.81682189254547	-1.53257500190676
ENSG00000165792	ENSMUSG00000004561	ortholog_one2one	homo_sapiens	1	4.60092126810034	-2.63263211384664
ENSG00000165795	ENSMUSG00000004558	ortholog_one2one	homo_sapiens	1	5.02108347798203	3.57795332727121
ENSG00000165801	ENSMUSG00000004562	ortholog_one2one	homo_sapiens	1	-0.526558396017893	-0.188969564955465
ENSG00000165802	ENSMUSG00000006476	ortholog_one2one	homo_sapiens	1	3.97308315340684	2.85373133634286
ENSG00000165804	ENSMUSG00000049295	ortholog_one2one	homo_sapiens	1	1.16684881362299	-1.51452905550773
ENSG00000165806	ENSMUSG00000025076	ortholog_one2one	homo_sapiens	1	-1.47949753619184	0.842082875789425
ENSG00000165810	ENSMUSG00000040283	ortholog_one2one	homo_sapiens	1	1.80954843461526	0.778635089982455
ENSG00000165813	ENSMUSG00000035173	ortholog_one2one	homo_sapiens	1	-6.68455589997218	-4.52443483757155
ENSG00000165819	ENSMUSG00000022160	ortholog_one2one	homo_sapiens	1	1.34145624905507	-3.21442241827283
ENSG00000165821	ENSMUSG00000049532	ortholog_one2one	homo_sapiens	1	-7.54137819981137	-5.36626402192713
ENSG00000165832	ENSMUSG00000025086	ortholog_one2one	homo_sapiens	1	-1.74148094462063	-0.480365651985084
ENSG00000165861	ENSMUSG00000042628	ortholog_one2one	homo_sapiens	1	-5.88119966399336	-3.20090156299298
ENSG00000165868	ENSMUSG00000025092	ortholog_one2one	homo_sapiens	1	-0.157567861740537	0.338876884397636
ENSG00000165886	ENSMUSG00000025171	ortholog_one2one	homo_sapiens	1	-1.60618914413484	-5.01621171263731
ENSG00000165887	ENSMUSG00000025172	ortholog_one2one	homo_sapiens	1	7.98422767906879	3.7041465784015
ENSG00000165891	ENSMUSG00000020185	ortholog_one2one	homo_sapiens	1	-5.15564294241501	-6.38507268533407
ENSG00000165895	ENSMUSG00000050730	ortholog_one2one	homo_sapiens	1	-5.17394649124883	-0.547047704256347
ENSG00000165898	ENSMUSG00000021241	ortholog_one2one	homo_sapiens	1	-3.1738190392601	-1.0962590082448
ENSG00000165912	ENSMUSG00000027257	ortholog_one2one	homo_sapiens	1	1.5784334276931	-1.3988499972448
ENSG00000165914	ENSMUSG00000033530	ortholog_one2one	homo_sapiens	1	3.41751735973448	1.95878742137422
ENSG00000165915	ENSMUSG00000002105	ortholog_one2one	homo_sapiens	1	5.66546935539365	0.813703212510288
ENSG00000165916	ENSMUSG00000002102	ortholog_one2one	homo_sapiens	1	5.42509249138319	3.12315304412121
ENSG00000165917	ENSMUSG00000002104	ortholog_one2one	homo_sapiens	1	-1.37282244509869	1.17152759108276
ENSG00000165934	ENSMUSG00000041781	ortholog_one2one	homo_sapiens	1	1.41318997194814	0.206097335114962
ENSG00000165943	ENSMUSG00000096458	ortholog_one2one	homo_sapiens	1	-4.58169338306353	-6.22756364973898
ENSG00000165959	ENSMUSG00000021097	ortholog_one2one	homo_sapiens	1	1.59736735933748	-1.22028972000554
ENSG00000165983	ENSMUSG00000026730	ortholog_one2one	homo_sapiens	1	-0.99944726183287	1.94057727064992
ENSG00000165995	ENSMUSG00000057914	ortholog_one2one	homo_sapiens	1	-5.92880365500836	-5.56194010823523
ENSG00000165997	ENSMUSG00000017418	ortholog_one2one	homo_sapiens	1	-5.00879479781989	-4.05688689000729
ENSG00000166002	ENSMUSG00000058173	ortholog_one2one	homo_sapiens	1	-0.511221256746215	0.991985793865118
ENSG00000166004	ENSMUSG00000046111	ortholog_one2one	homo_sapiens	1	-4.88582835074918	-2.22371028955698
ENSG00000166012	ENSMUSG00000031939	ortholog_one2one	homo_sapiens	0	-2.73990833282905	-4.17293968796687
ENSG00000166016	ENSMUSG00000032724	ortholog_one2one	homo_sapiens	1	-7.48621006800594	-6.55780421677206
ENSG00000166024	ENSMUSG00000025184	ortholog_one2one	homo_sapiens	1	-4.03341375085962	-7.21253557493985
ENSG00000166025	ENSMUSG00000013076	ortholog_one2one	homo_sapiens	1	-2.77049188491731	-0.410951098300451
ENSG00000166033	ENSMUSG00000006205	ortholog_one2one	homo_sapiens	1	8.44101683731727	0.336963891282759
ENSG00000166037	ENSMUSG00000031922	ortholog_one2one	homo_sapiens	1	-0.358033449929353	-4.28809742716882
ENSG00000166046	ENSMUSG00000020034	ortholog_one2one	homo_sapiens	1	-2.07441258111173	3.64236068517455
ENSG00000166068	ENSMUSG00000027351	ortholog_one2one	homo_sapiens	1	-6.27762291784705	-4.86661363503403
ENSG00000166073	ENSMUSG00000040133	ortholog_one2one	homo_sapiens	1	-2.11366855605282	-1.75010957306858
ENSG00000166086	ENSMUSG00000031990	ortholog_one2one	homo_sapiens	1	5.09090420452594	3.47170006348337
ENSG00000166105	ENSMUSG00000031966	ortholog_one2one	homo_sapiens	1	-1.23749847534085	4.32310689186269
ENSG00000166106	ENSMUSG00000033453	ortholog_one2one	homo_sapiens	1	-8.36694748313507	-2.9554012286854
ENSG00000166123	ENSMUSG00000031700	ortholog_one2one	homo_sapiens	1	3.32012359608974	2.55841153486836
ENSG00000166128	ENSMUSG00000036943	ortholog_one2one	homo_sapiens	1	-0.967320506153652	-3.3863369345702
ENSG00000166130	ENSMUSG00000019975	ortholog_one2one	homo_sapiens	0	-0.126228322706041	1.52789687782466
ENSG00000166133	ENSMUSG00000027324	ortholog_one2one	homo_sapiens	1	-11.3054969802129	-8.59927785588975
ENSG00000166135	ENSMUSG00000036450	ortholog_one2one	homo_sapiens	1	-1.93638811049549	-3.7501191953566
ENSG00000166136	ENSMUSG00000025204	ortholog_one2one	homo_sapiens	1	11.7412762868337	5.7924311654253
ENSG00000166140	ENSMUSG00000068580	ortholog_one2one	homo_sapiens	1	2.84094626709248	-0.771267397385292
ENSG00000166145	ENSMUSG00000027315	ortholog_one2one	homo_sapiens	1	3.87605742593491	-0.597398165943575
ENSG00000166147	ENSMUSG00000027204	ortholog_one2one	homo_sapiens	1	3.74750845070801	1.86496399675077
ENSG00000166164	ENSMUSG00000031660	ortholog_one2one	homo_sapiens	1	1.4873502635968	-1.2168827929661
ENSG00000166165	ENSMUSG00000001270	ortholog_one2one	homo_sapiens	1	11.6804341406394	4.3671145999906
ENSG00000166166	ENSMUSG00000060950	ortholog_one2one	homo_sapiens	1	-0.194848234204253	-3.77344269217794
ENSG00000166167	ENSMUSG00000025217	ortholog_one2one	homo_sapiens	1	-2.05200544021477	-1.66640969366431
ENSG00000166169	ENSMUSG00000025218	ortholog_one2one	homo_sapiens	1	-1.73187527657956	-0.68806891024369
ENSG00000166170	ENSMUSG00000049792	ortholog_one2one	homo_sapiens	1	-7.82415553365091	-7.88744209303245
ENSG00000166171	ENSMUSG00000041035	ortholog_one2one	homo_sapiens	1	6.31161716466204	3.88080914286116
ENSG00000166173	ENSMUSG00000034839	ortholog_one2one	homo_sapiens	1	-0.259923660104889	-4.09562492007271
ENSG00000166181	ENSMUSG00000027193	ortholog_one2one	homo_sapiens	1	3.53268031908563	-0.242554476403332
ENSG00000166188	ENSMUSG00000046556	ortholog_one2one	homo_sapiens	1	-10.4506004035411	-9.00740911633407
ENSG00000166189	ENSMUSG00000074811	ortholog_one2one	homo_sapiens	1	-12.2777238898157	-8.08632230458741
ENSG00000166192	ENSMUSG00000051705	ortholog_one2one	homo_sapiens	1	-8.37572786022506	-0.577210724075751
ENSG00000166197	ENSMUSG00000015176	ortholog_one2one	homo_sapiens	1	2.88199847674364	-0.23138222598627
ENSG00000166199	ENSMUSG00000040174	ortholog_one2one	homo_sapiens	1	0.410447537979487	-0.186145116563012
ENSG00000166200	ENSMUSG00000027206	ortholog_one2one	homo_sapiens	1	-0.375867967276154	1.04151334493443
ENSG00000166206	ENSMUSG00000033676	ortholog_one2one	homo_sapiens	1	0.400259907940395	1.74801596560231
ENSG00000166224	ENSMUSG00000020097	ortholog_one2one	homo_sapiens	1	1.76289135801279	2.33828379189867
ENSG00000166225	ENSMUSG00000020170	ortholog_one2one	homo_sapiens	1	-9.23824326859405	-5.55516940784943
ENSG00000166226	ENSMUSG00000034024	ortholog_one2one	homo_sapiens	1	3.42035678241751	3.00101023379498
ENSG00000166228	ENSMUSG00000020098	ortholog_one2one	homo_sapiens	1	9.81104935458415	5.32495548671749
ENSG00000166233	ENSMUSG00000025234	ortholog_one2one	homo_sapiens	1	-3.32114122502419	-1.93494388502103
ENSG00000166246	ENSMUSG00000022543	ortholog_one2one	homo_sapiens	0	-3.5843012560922	1.12260275755367
ENSG00000166250	ENSMUSG00000032024	ortholog_one2one	homo_sapiens	1	0.231818272127778	2.76256012498589
ENSG00000166260	ENSMUSG00000020544	ortholog_one2one	homo_sapiens	1	5.25982277025575	-4.34115946848867
ENSG00000166261	ENSMUSG00000025602	ortholog_one2one	homo_sapiens	1	-7.72938913917294	-7.11470446807035
ENSG00000166263	ENSMUSG00000020546	ortholog_one2one	homo_sapiens	1	-0.460109479643852	1.6264114702476
ENSG00000166266	ENSMUSG00000032030	ortholog_one2one	homo_sapiens	1	-0.605298644732029	-1.10822323704346
ENSG00000166272	ENSMUSG00000047731	ortholog_one2one	homo_sapiens	1	-5.48407787895424	-1.89429567794566
ENSG00000166275	ENSMUSG00000062376	ortholog_one2one	homo_sapiens	1	5.12744361613276	4.49204401759495
ENSG00000166289	ENSMUSG00000074170	ortholog_one2one	homo_sapiens	1	-11.9198270898354	-9.14249194917265
ENSG00000166292	ENSMUSG00000069763	ortholog_one2one	homo_sapiens	1	-10.1353926527971	-6.82442275446413
ENSG00000166295	ENSMUSG00000020107	ortholog_one2one	homo_sapiens	1	8.55640129546509	1.4718224898351
ENSG00000166311	ENSMUSG00000037049	ortholog_one2one	homo_sapiens	1	2.72952429201328	2.55862889490184
ENSG00000166313	ENSMUSG00000037032	ortholog_one2one	homo_sapiens	1	3.66341687573495	1.27587599808317
ENSG00000166321	ENSMUSG00000021809	ortholog_one2one	homo_sapiens	1	3.6102199194957	1.84317488753548
ENSG00000166323	ENSMUSG00000005131	ortholog_one2one	homo_sapiens	1	-0.725020795341981	0.115687761811354
ENSG00000166326	ENSMUSG00000027189	ortholog_one2one	homo_sapiens	1	2.46688516961295	1.53491763895679
ENSG00000166333	ENSMUSG00000030890	ortholog_one2one	homo_sapiens	1	5.81400566952846	3.09349485596313
ENSG00000166337	ENSMUSG00000043866	ortholog_one2one	homo_sapiens	1	8.71140072803517	6.12279649791485
ENSG00000166340	ENSMUSG00000030894	ortholog_one2one	homo_sapiens	1	8.91748595230151	9.84128206802349
ENSG00000166341	ENSMUSG00000036862	ortholog_one2one	homo_sapiens	1	3.22480400717139	-2.12896601377968
ENSG00000166343	ENSMUSG00000021815	ortholog_one2one	homo_sapiens	1	-1.12580007375688	0.463330761839645
ENSG00000166347	ENSMUSG00000024646	ortholog_one2one	homo_sapiens	1	8.13455461210387	6.3678148156513
ENSG00000166348	ENSMUSG00000034235	ortholog_one2one	homo_sapiens	1	-3.71257899945748	-4.04785332986639
ENSG00000166377	ENSMUSG00000024566	ortholog_one2one	homo_sapiens	1	0.869193293557039	-1.39263313910293
ENSG00000166387	ENSMUSG00000036528	ortholog_one2one	homo_sapiens	1	-4.13263406534267	-4.13990865962924
ENSG00000166394	ENSMUSG00000048065	ortholog_one2one	homo_sapiens	1	7.6999494664557	2.16413264913326
ENSG00000166398	ENSMUSG00000066571	ortholog_one2one	homo_sapiens	1	-3.16328528162407	-4.09801109363984
ENSG00000166401	ENSMUSG00000026315	ortholog_one2one	homo_sapiens	1	-2.06343092601455	-1.67669226130695
ENSG00000166402	ENSMUSG00000031028	ortholog_one2one	homo_sapiens	1	0.889282818683657	2.74964173549126
ENSG00000166405	ENSMUSG00000048330	ortholog_one2one	homo_sapiens	1	-0.174037181201385	0.347167162955666
ENSG00000166407	ENSMUSG00000036111	ortholog_one2one	homo_sapiens	1	-2.29356443987363	-3.80851679062052
ENSG00000166411	ENSMUSG00000032279	ortholog_one2one	homo_sapiens	1	3.5278445650057	3.05044702910531
ENSG00000166428	ENSMUSG00000052160	ortholog_one2one	homo_sapiens	1	4.84621758701328	2.53552422027195
ENSG00000166435	ENSMUSG00000035211	ortholog_one2one	homo_sapiens	1	-2.07417565738132	-3.33676499241019
ENSG00000166436	ENSMUSG00000031026	ortholog_one2one	homo_sapiens	1	-1.57276762928657	-1.40215526011565
ENSG00000166439	ENSMUSG00000058761	ortholog_one2one	homo_sapiens	1	-6.27034089660965	-5.20851863689536
ENSG00000166441	ENSMUSG00000046364	ortholog_one2one	homo_sapiens	1	5.39043465121434	4.53385124753132
ENSG00000166446	ENSMUSG00000031758	ortholog_one2one	homo_sapiens	1	-3.99467882460514	-3.42248761480437
ENSG00000166448	ENSMUSG00000043388	ortholog_one2one	homo_sapiens	1	4.02061303312754	1.37784619235003
ENSG00000166450	ENSMUSG00000036030	ortholog_one2one	homo_sapiens	1	-3.34235331493929	-4.74836007642423
ENSG00000166451	ENSMUSG00000031756	ortholog_one2one	homo_sapiens	1	1.70175979736333	0.658723214844038
ENSG00000166454	ENSMUSG00000047388	ortholog_one2one	homo_sapiens	1	-4.03549843461904	-4.58676172368195
ENSG00000166455	ENSMUSG00000031847	ortholog_one2one	homo_sapiens	1	-1.05219757710763	-4.16992254090461
ENSG00000166471	ENSMUSG00000047554	ortholog_one2one	homo_sapiens	1	1.34871982531605	-2.11738573031369
ENSG00000166477	ENSMUSG00000042487	ortholog_one2one	homo_sapiens	1	-3.5122320554724	-2.61960381838061
ENSG00000166478	ENSMUSG00000061079	ortholog_one2one	homo_sapiens	1	-4.85512955888944	-6.73358408539205
ENSG00000166479	ENSMUSG00000024614	ortholog_one2one	homo_sapiens	1	1.96902639117606	3.74238269507272
ENSG00000166483	ENSMUSG00000031016	ortholog_one2one	homo_sapiens	1	-10.3160082136857	-9.53846601349907
ENSG00000166484	ENSMUSG00000001034	ortholog_one2one	homo_sapiens	1	-6.46659185509383	-4.18856336040234
ENSG00000166503	ENSMUSG00000025104	ortholog_one2one	homo_sapiens	1	3.73882610887668	1.35565465608834
ENSG00000166507	ENSMUSG00000039308	ortholog_one2one	homo_sapiens	1	-2.33740155030893	-5.4256901760593
ENSG00000166508	ENSMUSG00000029730	ortholog_one2one	homo_sapiens	1	3.64684754871921	1.04113301296575
ENSG00000166510	ENSMUSG00000038903	ortholog_one2one	homo_sapiens	1	-0.012678632642815	-4.55547353846011
ENSG00000166529	ENSMUSG00000037017	ortholog_one2one	homo_sapiens	1	-8.9980114735135	-5.69477587489129
ENSG00000166532	ENSMUSG00000040649	ortholog_one2one	homo_sapiens	1	1.25509629394409	3.78113238970046
ENSG00000166548	ENSMUSG00000035824	ortholog_one2one	homo_sapiens	1	-2.60031790985391	0.196603023171402
ENSG00000166557	ENSMUSG00000032353	ortholog_one2one	homo_sapiens	1	6.34760357613051	5.44762248508152
ENSG00000166562	ENSMUSG00000024516	ortholog_one2one	homo_sapiens	1	7.97086960681814	2.23296750429464
